store_id,timezone_str
8.97E+18,America/Los_Angeles
6.99E+18,America/Los_Angeles
3.10E+18,America/Los_Angeles
3.34E+18,America/Los_Angeles
8.20E+18,America/Los_Angeles
1.36E+17,America/Los_Angeles
1.69E+18,America/Los_Angeles
3.85E+18,America/Los_Angeles
4.66E+18,America/Los_Angeles
3.09E+18,America/Los_Angeles
6.01E+17,America/Los_Angeles
6.44E+18,America/Los_Angeles
6.98E+18,America/Los_Angeles
1.93E+18,America/Los_Angeles
5.14E+17,America/Los_Angeles
1.92E+17,America/Los_Angeles
2.52E+18,America/Los_Angeles
9.19E+18,America/Los_Angeles
3.72E+18,America/Los_Angeles
1.49E+17,America/Los_Angeles
9.33E+17,America/Los_Angeles
7.01E+18,America/Los_Angeles
8.95E+18,America/Los_Angeles
6.89E+18,America/Los_Angeles
2.55E+18,America/Los_Angeles
6.87E+18,America/Los_Angeles
3.76E+18,America/Los_Angeles
1.38E+18,America/Los_Angeles
3.15E+18,America/Los_Angeles
5.95E+18,America/Los_Angeles
7.23E+18,America/Los_Angeles
7.94E+18,America/Los_Angeles
6.01E+18,America/Los_Angeles
8.01E+18,America/Los_Angeles
3.14E+18,America/Los_Angeles
5.16E+18,America/Los_Angeles
4.95E+18,America/Los_Angeles
3.15E+18,America/Los_Angeles
3.42E+18,America/Los_Angeles
2.88E+17,America/Los_Angeles
4.43E+18,America/Los_Angeles
1.01E+18,America/Los_Angeles
3.29E+18,America/Los_Angeles
4.16E+18,America/Los_Angeles
8.71E+18,America/Los_Angeles
8.22E+18,America/Los_Angeles
6.80E+18,America/Los_Angeles
1.41E+17,America/Los_Angeles
4.75E+18,America/Los_Angeles
5.52E+18,America/Los_Angeles
2.31E+18,America/Los_Angeles
8.35E+18,America/Los_Angeles
7.67E+18,America/Los_Angeles
8.32E+18,America/Los_Angeles
1.19E+18,America/Los_Angeles
3.61E+18,America/Los_Angeles
6.95E+18,America/Los_Angeles
8.53E+18,America/Los_Angeles
7.47E+18,America/Los_Angeles
1.08E+18,America/Los_Angeles
8.01E+17,America/Los_Angeles
6.51E+18,America/Los_Angeles
5.15E+18,America/Los_Angeles
5.84E+18,America/Los_Angeles
8.30E+18,America/Los_Angeles
1.09E+18,America/Los_Angeles
3.25E+18,America/Los_Angeles
3.81E+18,America/Los_Angeles
3.70E+18,America/Los_Angeles
6.03E+18,America/Los_Angeles
7.10E+18,America/Los_Angeles
5.08E+18,America/Los_Angeles
6.72E+18,America/Los_Angeles
9.08E+18,America/Los_Angeles
9.49E+17,America/Los_Angeles
5.26E+18,America/Los_Angeles
7.89E+18,America/Los_Angeles
9.09E+17,America/Los_Angeles
8.67E+18,America/Los_Angeles
2.69E+18,America/Los_Angeles
8.34E+18,America/Los_Angeles
2.45E+18,America/Los_Angeles
5.61E+18,America/Los_Angeles
2.41E+18,America/Los_Angeles
5.51E+18,America/Los_Angeles
5.76E+18,America/Los_Angeles
5.23E+18,America/Los_Angeles
4.43E+18,America/Los_Angeles
2.91E+18,America/Los_Angeles
3.67E+18,America/Los_Angeles
1.20E+18,America/Los_Angeles
1.67E+18,America/Los_Angeles
8.90E+18,America/Los_Angeles
2.84E+17,America/Los_Angeles
7.40E+16,America/Los_Angeles
6.29E+18,America/Los_Angeles
5.45E+18,America/Los_Angeles
4.91E+18,America/Los_Angeles
3.02E+18,America/Los_Angeles
8.18E+17,America/Los_Angeles
1.41E+18,America/Los_Angeles
2.40E+18,America/Los_Angeles
4.51E+18,America/Los_Angeles
6.16E+18,America/Los_Angeles
3.76E+18,America/Los_Angeles
3.94E+18,America/Los_Angeles
7.62E+17,America/Los_Angeles
2.10E+18,America/Los_Angeles
4.73E+18,America/Los_Angeles
8.09E+18,America/Los_Angeles
8.12E+18,America/Los_Angeles
1.78E+17,America/Los_Angeles
2.08E+18,America/Los_Angeles
7.28E+17,America/Los_Angeles
5.35E+18,America/Los_Angeles
5.87E+18,America/Los_Angeles
7.27E+18,America/Los_Angeles
7.48E+18,America/Los_Angeles
2.79E+18,America/Los_Angeles
2.25E+18,America/Los_Angeles
1.26E+18,America/Los_Angeles
9.20E+18,America/Los_Angeles
7.16E+18,America/Los_Angeles
3.49E+17,America/Los_Angeles
3.04E+18,America/Los_Angeles
4.85E+18,America/Los_Angeles
1.75E+18,America/Los_Angeles
1.63E+18,America/Los_Angeles
7.57E+18,America/Los_Angeles
6.19E+18,America/Los_Angeles
7.53E+18,America/Los_Angeles
8.48E+18,America/Los_Angeles
2.88E+18,America/Los_Angeles
4.61E+18,America/Los_Angeles
1.39E+18,America/Los_Angeles
2.29E+18,America/Los_Angeles
9.66E+17,America/Los_Angeles
2.41E+18,America/Los_Angeles
3.45E+18,America/Los_Angeles
2.66E+18,America/Los_Angeles
6.41E+18,America/Los_Angeles
7.25E+18,America/Los_Angeles
7.06E+18,America/Los_Angeles
2.07E+18,America/Los_Angeles
8.94E+17,America/Los_Angeles
3.19E+18,America/Los_Angeles
9.05E+18,America/Los_Angeles
1.62E+18,America/Los_Angeles
6.41E+18,America/Los_Angeles
5.52E+18,America/Los_Angeles
7.45E+18,America/Los_Angeles
3.91E+18,America/Los_Angeles
7.85E+18,America/Los_Angeles
7.27E+18,America/Los_Angeles
1.48E+18,America/Los_Angeles
7.06E+18,America/Los_Angeles
7.61E+18,America/Los_Angeles
1.53E+17,America/Los_Angeles
1.10E+17,America/Los_Angeles
6.35E+18,America/Los_Angeles
4.29E+18,America/Los_Angeles
6.70E+18,America/Los_Angeles
3.65E+18,America/Los_Angeles
8.56E+18,America/Los_Angeles
1.72E+18,America/Los_Angeles
2.93E+18,America/Los_Angeles
4.54E+18,America/Los_Angeles
3.43E+18,America/Los_Angeles
2.88E+18,America/Los_Angeles
3.85E+18,America/Los_Angeles
2.31E+18,America/Los_Angeles
5.35E+18,America/Los_Angeles
3.35E+18,America/Los_Angeles
3.39E+17,America/Los_Angeles
1.47E+18,America/Los_Angeles
4.66E+18,America/Los_Angeles
6.57E+16,America/Los_Angeles
6.45E+18,America/Los_Angeles
1.08E+18,America/Los_Angeles
6.29E+18,America/Los_Angeles
9.07E+17,America/Los_Angeles
3.85E+18,America/Los_Angeles
7.90E+18,America/Los_Angeles
1.83E+18,America/Los_Angeles
9.28E+17,America/Los_Angeles
7.67E+16,America/Los_Angeles
5.95E+18,America/Los_Angeles
8.76E+18,America/Los_Angeles
2.31E+17,America/Los_Angeles
3.14E+18,America/Los_Angeles
5.09E+17,America/Los_Angeles
7.96E+16,America/Los_Angeles
1.52E+18,America/Los_Angeles
7.13E+18,America/Los_Angeles
6.83E+18,America/Los_Angeles
3.31E+18,America/Los_Angeles
7.32E+18,America/Los_Angeles
4.48E+18,America/Los_Angeles
1.69E+18,America/Los_Angeles
4.25E+18,America/Los_Angeles
3.11E+18,America/Los_Angeles
2.43E+18,America/Los_Angeles
1.97E+18,America/Los_Angeles
6.59E+18,America/Los_Angeles
9.15E+18,America/Los_Angeles
7.35E+17,America/Los_Angeles
7.56E+18,America/Los_Angeles
4.88E+18,America/Los_Angeles
5.13E+18,America/Los_Angeles
8.40E+18,America/Los_Angeles
7.20E+18,America/Los_Angeles
8.58E+18,America/Los_Angeles
7.30E+18,America/Los_Angeles
1.78E+18,America/Los_Angeles
7.36E+17,America/Los_Angeles
5.28E+18,America/Los_Angeles
6.89E+18,America/Los_Angeles
5.49E+18,America/Los_Angeles
4.89E+18,America/Los_Angeles
5.38E+18,America/Los_Angeles
6.55E+18,America/Los_Angeles
8.50E+18,America/Los_Angeles
7.66E+18,America/Los_Angeles
7.96E+18,America/Los_Angeles
7.10E+18,America/Los_Angeles
2.19E+18,America/Los_Angeles
6.36E+18,America/Los_Angeles
5.47E+18,America/Los_Angeles
5.42E+18,America/Los_Angeles
6.15E+18,America/Los_Angeles
4.19E+18,America/Los_Angeles
8.76E+18,America/Los_Angeles
1.63E+18,America/Los_Angeles
4.39E+18,America/Los_Angeles
6.77E+18,America/Los_Angeles
3.91E+17,America/Los_Angeles
6.42E+18,America/Los_Angeles
4.79E+18,America/Los_Angeles
1.03E+18,America/Los_Angeles
5.95E+18,America/Los_Angeles
1.05E+18,America/Los_Angeles
4.52E+18,America/Los_Angeles
8.31E+18,America/Los_Angeles
6.29E+18,America/Los_Angeles
7.67E+18,America/Los_Angeles
4.20E+18,America/Los_Angeles
6.66E+18,America/Los_Angeles
4.16E+18,America/Los_Angeles
3.50E+17,America/Los_Angeles
3.73E+18,America/Los_Angeles
7.81E+18,America/Los_Angeles
8.18E+18,America/Los_Angeles
7.96E+18,America/Los_Angeles
2.95E+18,America/Los_Angeles
2.25E+18,America/Los_Angeles
1.86E+18,America/Los_Angeles
2.82E+18,America/Los_Angeles
1.51E+18,America/Los_Angeles
4.70E+18,America/Los_Angeles
4.00E+18,America/Los_Angeles
3.31E+18,America/Los_Angeles
5.21E+18,America/Los_Angeles
3.22E+18,America/Los_Angeles
8.02E+18,America/Los_Angeles
8.76E+18,America/Los_Angeles
8.41E+18,America/Los_Angeles
5.18E+18,America/Los_Angeles
7.00E+18,America/Los_Angeles
4.58E+18,America/Los_Angeles
6.53E+17,America/Los_Angeles
8.20E+18,America/Los_Angeles
4.53E+18,America/Los_Angeles
1.62E+18,America/Los_Angeles
2.58E+18,America/Los_Angeles
4.90E+18,America/Los_Angeles
4.28E+18,America/Los_Angeles
7.54E+18,America/Los_Angeles
1.07E+18,America/Los_Angeles
7.46E+18,America/Los_Angeles
6.41E+18,America/Los_Angeles
3.65E+18,America/Los_Angeles
1.38E+18,America/Los_Angeles
5.79E+18,America/Los_Angeles
4.68E+18,America/Los_Angeles
8.49E+18,America/Los_Angeles
5.46E+18,America/Los_Angeles
5.26E+18,America/Los_Angeles
8.47E+18,America/Los_Angeles
3.18E+18,America/Los_Angeles
4.26E+18,America/Los_Angeles
2.68E+18,America/Los_Angeles
2.61E+18,America/Los_Angeles
1.26E+18,America/Los_Angeles
5.85E+18,America/Los_Angeles
5.44E+18,America/Los_Angeles
6.93E+18,America/Los_Angeles
8.55E+18,America/Los_Angeles
8.77E+18,America/Los_Angeles
2.20E+18,America/Los_Angeles
2.88E+18,America/Los_Angeles
1.83E+18,America/Los_Angeles
6.19E+18,America/Los_Angeles
5.10E+18,America/Los_Angeles
2.81E+18,America/Los_Angeles
9.13E+18,America/Los_Angeles
8.29E+18,America/Los_Angeles
1.81E+18,America/Los_Angeles
4.83E+18,America/Los_Angeles
3.98E+18,America/Los_Angeles
5.17E+18,America/Los_Angeles
4.64E+18,America/Los_Angeles
3.23E+18,America/Los_Angeles
7.56E+18,America/Los_Angeles
6.63E+18,America/Los_Angeles
7.47E+18,America/Los_Angeles
6.49E+18,America/Los_Angeles
8.62E+18,America/Los_Angeles
2.96E+18,America/Los_Angeles
3.04E+18,America/Los_Angeles
1.50E+18,America/Los_Angeles
4.55E+18,America/Los_Angeles
8.15E+18,America/Los_Angeles
8.36E+18,America/Los_Angeles
7.33E+18,America/Los_Angeles
1.01E+18,America/Los_Angeles
3.23E+18,America/Los_Angeles
2.80E+18,America/Los_Angeles
3.04E+18,America/Los_Angeles
3.18E+18,America/Los_Angeles
3.35E+17,America/Los_Angeles
3.75E+18,America/Los_Angeles
1.99E+18,America/Los_Angeles
8.16E+16,America/Los_Angeles
1.68E+18,America/Los_Angeles
6.02E+18,America/Los_Angeles
7.52E+18,America/Los_Angeles
8.29E+18,America/Los_Angeles
2.60E+18,America/Los_Angeles
6.06E+17,America/Los_Angeles
6.89E+18,America/Los_Angeles
1.40E+18,America/Los_Angeles
3.42E+18,America/Los_Angeles
3.89E+18,America/Los_Angeles
3.76E+18,America/Los_Angeles
6.79E+18,America/Los_Angeles
7.34E+18,America/Los_Angeles
7.94E+18,America/Los_Angeles
6.84E+18,America/Los_Angeles
1.01E+18,America/Los_Angeles
7.27E+18,America/Los_Angeles
8.21E+18,America/Los_Angeles
1.88E+18,America/Los_Angeles
1.30E+18,America/Los_Angeles
4.56E+18,America/Los_Angeles
1.26E+18,America/Los_Angeles
3.64E+18,America/Los_Angeles
2.72E+18,America/Los_Angeles
5.25E+18,America/Los_Angeles
5.18E+18,America/Los_Angeles
6.26E+18,America/Los_Angeles
7.17E+18,America/Los_Angeles
5.55E+18,America/Los_Angeles
6.08E+18,America/Los_Angeles
1.25E+18,America/Los_Angeles
5.64E+18,America/Los_Angeles
6.06E+18,America/Los_Angeles
7.10E+18,America/Los_Angeles
8.37E+17,America/Los_Angeles
6.86E+18,America/Los_Angeles
5.95E+18,America/Los_Angeles
7.31E+18,America/Los_Angeles
7.68E+18,America/Los_Angeles
1.97E+18,America/Los_Angeles
7.26E+18,America/Los_Angeles
6.30E+18,America/Los_Angeles
1.44E+18,America/Los_Angeles
3.18E+18,America/Los_Angeles
3.28E+18,America/Los_Angeles
5.48E+18,America/Los_Angeles
4.08E+18,America/Los_Angeles
6.56E+18,America/Los_Angeles
4.83E+18,America/Los_Angeles
5.04E+18,America/Los_Angeles
6.09E+18,America/Los_Angeles
8.41E+18,America/Los_Angeles
7.15E+18,America/Los_Angeles
5.53E+18,America/Los_Angeles
6.54E+18,America/Los_Angeles
5.20E+17,America/Los_Angeles
6.42E+18,America/Los_Angeles
6.39E+18,America/Los_Angeles
3.05E+18,America/Los_Angeles
4.74E+18,America/Los_Angeles
3.77E+18,America/Los_Angeles
8.17E+18,America/Los_Angeles
6.45E+18,America/Los_Angeles
5.96E+18,America/Los_Angeles
6.74E+18,America/Los_Angeles
7.13E+17,America/Los_Angeles
4.88E+18,America/Los_Angeles
5.29E+18,America/Los_Angeles
6.66E+18,America/Los_Angeles
8.75E+18,America/Los_Angeles
7.69E+18,America/Los_Angeles
5.22E+17,America/Los_Angeles
8.83E+18,America/Los_Angeles
7.27E+18,America/Los_Angeles
5.70E+18,America/Los_Angeles
1.38E+18,America/Los_Angeles
8.72E+18,America/Los_Angeles
3.14E+18,America/Los_Angeles
3.92E+18,America/Los_Angeles
3.69E+17,America/Los_Angeles
3.75E+18,America/Los_Angeles
3.80E+18,America/Los_Angeles
4.71E+18,America/Los_Angeles
5.08E+18,America/Los_Angeles
4.65E+18,America/Los_Angeles
4.85E+18,America/Los_Angeles
8.02E+18,America/Los_Angeles
2.92E+18,America/Los_Angeles
4.78E+17,America/Los_Angeles
2.10E+18,America/Los_Angeles
1.16E+18,America/Los_Angeles
7.57E+18,America/Los_Angeles
6.48E+18,America/Los_Angeles
5.82E+18,America/Los_Angeles
6.69E+18,America/Los_Angeles
1.68E+17,America/Los_Angeles
7.90E+18,America/Los_Angeles
7.48E+18,America/Los_Angeles
3.81E+18,America/Los_Angeles
6.76E+18,America/Los_Angeles
8.18E+18,America/Los_Angeles
4.22E+18,America/Los_Angeles
1.37E+18,America/Los_Angeles
4.56E+18,America/Los_Angeles
4.78E+18,America/Los_Angeles
7.64E+18,America/Los_Angeles
7.49E+17,America/Los_Angeles
7.00E+18,America/Los_Angeles
4.10E+18,America/Los_Angeles
3.58E+18,America/Los_Angeles
5.15E+17,America/Los_Angeles
6.96E+17,America/Los_Angeles
8.67E+18,America/Los_Angeles
2.75E+18,America/Los_Angeles
1.36E+18,America/Los_Angeles
3.27E+18,America/Los_Angeles
2.41E+17,America/Los_Angeles
1.34E+18,America/Los_Angeles
7.99E+17,America/Los_Angeles
8.45E+18,America/Los_Angeles
2.86E+18,America/Los_Angeles
2.68E+18,America/Los_Angeles
3.49E+18,America/Los_Angeles
6.46E+18,America/Los_Angeles
8.28E+17,America/Los_Angeles
9.06E+18,America/Los_Angeles
2.93E+18,America/Los_Angeles
8.92E+18,America/Los_Angeles
4.98E+18,America/Los_Angeles
1.20E+17,America/Los_Angeles
2.66E+18,America/Los_Angeles
3.66E+18,America/Los_Angeles
5.24E+18,America/Los_Angeles
8.31E+18,America/Los_Angeles
5.93E+18,America/Los_Angeles
7.33E+18,America/Los_Angeles
1.94E+18,America/Los_Angeles
7.24E+18,America/Los_Angeles
7.38E+18,America/Los_Angeles
8.64E+18,America/Los_Angeles
8.30E+18,America/Los_Angeles
3.92E+18,America/Los_Angeles
1.89E+18,America/Los_Angeles
1.11E+18,America/Los_Angeles
5.35E+18,America/Los_Angeles
1.96E+18,America/Los_Angeles
8.13E+18,America/Los_Angeles
5.06E+18,America/Los_Angeles
3.59E+18,America/Los_Angeles
8.89E+18,America/Los_Angeles
7.40E+18,America/Los_Angeles
3.32E+18,America/Los_Angeles
8.02E+18,America/Los_Angeles
8.10E+18,America/Los_Angeles
7.74E+18,America/Los_Angeles
8.58E+18,America/Los_Angeles
4.36E+18,America/Los_Angeles
6.65E+18,America/Los_Angeles
7.99E+18,America/Los_Angeles
8.70E+18,America/Los_Angeles
5.82E+18,America/Los_Angeles
7.48E+18,America/Los_Angeles
2.70E+18,America/Los_Angeles
4.77E+18,America/Los_Angeles
7.14E+18,America/Los_Angeles
7.11E+18,America/Los_Angeles
3.48E+18,America/Los_Angeles
3.95E+18,America/Los_Angeles
9.44E+17,America/Los_Angeles
6.28E+18,America/Los_Angeles
7.01E+18,America/Los_Angeles
9.12E+17,America/Los_Angeles
9.21E+18,America/Los_Angeles
5.71E+18,America/Los_Angeles
5.54E+17,America/Los_Angeles
6.61E+18,America/Los_Angeles
3.52E+18,America/Los_Angeles
3.03E+18,America/Los_Angeles
5.46E+18,America/Los_Angeles
5.71E+18,America/Los_Angeles
3.67E+18,America/Los_Angeles
6.06E+17,America/Los_Angeles
3.66E+18,America/Los_Angeles
6.13E+18,America/Los_Angeles
3.61E+18,America/Los_Angeles
9.90E+16,America/Los_Angeles
4.53E+18,America/Los_Angeles
8.56E+18,America/Los_Angeles
5.33E+18,America/Los_Angeles
6.83E+18,America/Los_Angeles
2.24E+16,America/Los_Angeles
3.59E+18,America/Los_Angeles
3.18E+18,America/Los_Angeles
3.94E+18,America/Los_Angeles
3.55E+18,America/Los_Angeles
7.45E+18,America/Los_Angeles
4.47E+18,America/Los_Angeles
8.73E+18,America/Los_Angeles
2.09E+18,America/Los_Angeles
4.38E+18,America/Los_Angeles
5.44E+18,America/Los_Angeles
6.75E+18,America/Los_Angeles
6.42E+18,America/Los_Angeles
7.72E+18,America/Los_Angeles
4.73E+18,America/Los_Angeles
7.41E+18,America/Los_Angeles
4.92E+18,America/Los_Angeles
1.65E+18,America/Los_Angeles
8.25E+18,America/Los_Angeles
4.27E+18,America/Los_Angeles
8.24E+18,America/Los_Angeles
6.32E+18,America/Los_Angeles
3.37E+18,America/Los_Angeles
2.90E+18,America/Los_Angeles
8.15E+18,America/Los_Angeles
4.61E+18,America/Los_Angeles
1.68E+17,America/Los_Angeles
4.83E+18,America/Los_Angeles
3.63E+18,America/Los_Angeles
4.82E+18,America/Los_Angeles
5.33E+18,America/Los_Angeles
8.82E+18,America/Los_Angeles
7.15E+18,America/Los_Angeles
6.11E+18,America/Los_Angeles
9.05E+18,America/Los_Angeles
5.17E+18,America/Los_Angeles
8.94E+18,America/Los_Angeles
3.54E+18,America/Los_Angeles
1.42E+18,America/Los_Angeles
4.61E+17,America/Los_Angeles
5.85E+18,America/Los_Angeles
8.19E+18,America/Los_Angeles
8.59E+18,America/Los_Angeles
2.98E+18,America/Los_Angeles
2.19E+18,America/Los_Angeles
9.09E+18,America/Los_Angeles
1.54E+18,America/Los_Angeles
1.58E+18,America/Los_Angeles
2.64E+18,America/Los_Angeles
9.04E+17,America/Los_Angeles
5.10E+18,America/Los_Angeles
7.05E+18,America/Los_Angeles
3.77E+17,America/Los_Angeles
2.55E+18,America/Los_Angeles
3.17E+18,America/Los_Angeles
1.39E+18,America/Los_Angeles
7.25E+18,America/Los_Angeles
5.77E+18,America/Los_Angeles
2.81E+18,America/Los_Angeles
6.33E+18,America/Los_Angeles
9.67E+17,America/Los_Angeles
3.36E+18,America/Los_Angeles
7.86E+18,America/Los_Angeles
1.08E+18,America/Los_Angeles
2.31E+18,America/Los_Angeles
3.27E+18,America/Los_Angeles
1.51E+18,America/Los_Angeles
3.79E+18,America/Los_Angeles
5.07E+18,America/Los_Angeles
5.06E+18,America/Los_Angeles
7.06E+18,America/Los_Angeles
9.00E+18,America/Los_Angeles
4.67E+18,America/Los_Angeles
7.65E+18,America/Los_Angeles
6.24E+18,America/Los_Angeles
3.54E+18,America/Los_Angeles
3.33E+18,America/Los_Angeles
8.08E+18,America/Los_Angeles
1.54E+18,America/Los_Angeles
2.74E+18,America/Los_Angeles
3.66E+18,America/Los_Angeles
6.97E+18,America/Los_Angeles
4.32E+18,America/Los_Angeles
5.08E+18,America/Los_Angeles
2.74E+18,America/Los_Angeles
2.53E+18,America/Los_Angeles
2.75E+18,America/Los_Angeles
4.71E+18,America/Los_Angeles
2.93E+17,America/Los_Angeles
9.45E+17,America/Los_Angeles
8.08E+18,America/Los_Angeles
7.92E+18,America/Los_Angeles
6.54E+18,America/Los_Angeles
1.39E+18,America/Los_Angeles
2.10E+18,America/Los_Angeles
1.64E+18,America/Los_Angeles
4.61E+17,America/Los_Angeles
2.91E+18,America/Los_Angeles
5.80E+18,America/Los_Angeles
4.78E+18,America/Los_Angeles
5.57E+18,America/Los_Angeles
4.71E+18,America/Los_Angeles
4.50E+18,America/Los_Angeles
4.21E+18,America/Los_Angeles
5.50E+17,America/Los_Angeles
6.50E+18,America/Los_Angeles
6.95E+18,America/Los_Angeles
3.00E+18,America/Los_Angeles
6.31E+18,America/Los_Angeles
8.40E+18,America/Los_Angeles
1.85E+18,America/Los_Angeles
7.43E+18,America/Los_Angeles
7.94E+18,America/Los_Angeles
7.83E+18,America/Los_Angeles
4.34E+18,America/Los_Angeles
6.74E+17,America/Los_Angeles
3.74E+18,America/Los_Angeles
5.65E+17,America/Los_Angeles
6.52E+18,America/Los_Angeles
6.78E+18,America/Los_Angeles
2.46E+18,America/Los_Angeles
7.26E+18,America/Los_Angeles
7.58E+18,America/Los_Angeles
2.66E+18,America/Los_Angeles
6.61E+18,America/Los_Angeles
1.20E+17,America/Los_Angeles
5.34E+18,America/Los_Angeles
2.92E+18,America/Los_Angeles
6.50E+18,America/Los_Angeles
1.78E+18,America/Los_Angeles
2.37E+18,America/Los_Angeles
3.93E+18,America/Los_Angeles
4.66E+18,America/Los_Angeles
4.59E+18,America/Los_Angeles
5.84E+17,America/Los_Angeles
6.71E+18,America/Los_Angeles
9.61E+17,America/Los_Angeles
2.06E+18,America/Los_Angeles
1.59E+18,America/Los_Angeles
6.56E+18,America/Los_Angeles
8.62E+17,America/Los_Angeles
3.13E+17,America/Los_Angeles
5.47E+18,America/Los_Angeles
8.33E+18,America/Los_Angeles
1.17E+18,America/Los_Angeles
6.23E+18,America/Los_Angeles
7.02E+18,America/Los_Angeles
1.11E+18,America/Los_Angeles
6.44E+18,America/Los_Angeles
6.46E+18,America/Los_Angeles
6.84E+18,America/Los_Angeles
6.95E+18,America/Los_Angeles
6.56E+18,America/Los_Angeles
1.03E+18,America/Los_Angeles
8.51E+18,America/Los_Angeles
6.36E+18,America/Los_Angeles
5.96E+18,America/Los_Angeles
4.28E+18,America/Los_Angeles
7.87E+18,America/Los_Angeles
3.07E+18,America/Los_Angeles
1.75E+18,America/Los_Angeles
8.37E+18,America/Los_Angeles
5.51E+18,America/Los_Angeles
3.16E+18,America/Los_Angeles
2.59E+18,America/Los_Angeles
1.99E+18,America/Los_Angeles
4.06E+18,America/Los_Angeles
3.52E+18,America/Los_Angeles
8.44E+18,America/Los_Angeles
2.00E+18,America/Los_Angeles
1.23E+17,America/Los_Angeles
5.11E+18,America/Los_Angeles
7.67E+18,America/Los_Angeles
2.15E+18,America/Los_Angeles
3.52E+18,America/Los_Angeles
8.09E+18,America/Los_Angeles
9.19E+18,America/Los_Angeles
7.66E+18,America/Los_Angeles
1.27E+18,America/Los_Angeles
8.52E+18,America/Los_Angeles
2.99E+18,America/Los_Angeles
6.20E+18,America/Los_Angeles
7.12E+17,America/Los_Angeles
5.82E+18,America/Los_Angeles
8.34E+18,America/Los_Angeles
5.61E+18,America/Los_Angeles
1.06E+18,America/Los_Angeles
6.72E+18,America/Los_Angeles
1.65E+17,America/Los_Angeles
1.94E+18,America/Los_Angeles
3.36E+18,America/Los_Angeles
8.29E+18,America/Los_Angeles
1.78E+18,America/Los_Angeles
5.19E+18,America/Los_Angeles
6.48E+18,America/Los_Angeles
6.03E+18,America/Los_Angeles
4.47E+18,America/Los_Angeles
3.10E+18,America/Los_Angeles
4.86E+18,America/Los_Angeles
2.85E+18,America/Los_Angeles
6.68E+18,America/Los_Angeles
5.18E+18,America/Los_Angeles
9.16E+18,America/Los_Angeles
3.01E+18,America/Los_Angeles
2.61E+18,America/Los_Angeles
7.39E+18,America/Los_Angeles
4.31E+18,America/Los_Angeles
8.21E+18,America/Los_Angeles
6.13E+18,America/Los_Angeles
2.47E+18,America/Los_Angeles
2.91E+18,America/Los_Angeles
8.78E+18,America/Los_Angeles
8.09E+18,America/Los_Angeles
4.93E+18,America/Los_Angeles
2.59E+18,America/Los_Angeles
5.35E+17,America/Los_Angeles
3.91E+18,America/Los_Angeles
7.17E+18,America/Los_Angeles
8.69E+18,America/Los_Angeles
4.21E+18,America/Los_Angeles
8.20E+18,America/Los_Angeles
4.85E+18,America/Los_Angeles
7.69E+18,America/Los_Angeles
6.93E+18,America/Los_Angeles
2.02E+18,America/Los_Angeles
7.03E+18,America/Los_Angeles
8.93E+18,America/Los_Angeles
7.02E+18,America/Los_Angeles
3.16E+18,America/Los_Angeles
1.99E+18,America/Los_Angeles
5.10E+18,America/Los_Angeles
2.36E+17,America/Los_Angeles
5.08E+18,America/Los_Angeles
8.57E+17,America/Los_Angeles
8.49E+18,America/Los_Angeles
3.52E+18,America/Los_Angeles
7.60E+18,America/Los_Angeles
7.91E+18,America/Los_Angeles
8.75E+18,America/Los_Angeles
7.57E+18,America/Los_Angeles
5.66E+18,America/Los_Angeles
2.50E+18,America/Los_Angeles
1.30E+18,America/Los_Angeles
1.40E+17,America/Los_Angeles
1.85E+18,America/Los_Angeles
4.23E+18,America/Los_Angeles
3.02E+18,America/Los_Angeles
6.36E+18,America/Los_Angeles
7.08E+18,America/Los_Angeles
6.10E+18,America/Los_Angeles
8.60E+18,America/Los_Angeles
4.00E+18,America/Los_Angeles
4.15E+18,America/Los_Angeles
3.84E+18,America/Los_Angeles
7.47E+18,America/Los_Angeles
4.04E+18,America/Los_Angeles
3.97E+18,America/Los_Angeles
8.24E+18,America/Los_Angeles
3.24E+18,America/Los_Angeles
8.27E+18,America/Los_Angeles
2.69E+18,America/Los_Angeles
3.17E+17,America/Los_Angeles
1.92E+18,America/Los_Angeles
6.88E+18,America/Los_Angeles
3.72E+18,America/Los_Angeles
8.10E+18,America/Los_Angeles
5.51E+18,America/Los_Angeles
7.48E+18,America/Los_Angeles
2.81E+18,America/Los_Angeles
2.07E+18,America/Los_Angeles
7.87E+18,America/Los_Angeles
6.13E+17,America/Los_Angeles
1.18E+18,America/Los_Angeles
7.95E+18,America/Los_Angeles
1.25E+18,America/Los_Angeles
7.99E+18,America/Los_Angeles
3.94E+18,America/Los_Angeles
7.81E+18,America/Los_Angeles
4.77E+18,America/Los_Angeles
3.07E+18,America/Los_Angeles
2.69E+18,America/Los_Angeles
6.46E+18,America/Los_Angeles
5.63E+18,America/Los_Angeles
3.93E+18,America/Los_Angeles
6.11E+18,America/Los_Angeles
3.42E+18,America/Los_Angeles
7.74E+18,America/Los_Angeles
8.71E+18,America/Los_Angeles
6.47E+18,America/Los_Angeles
1.02E+18,America/Los_Angeles
4.73E+18,America/Los_Angeles
1.08E+17,America/Los_Angeles
5.59E+18,America/Los_Angeles
4.95E+17,America/Los_Angeles
7.11E+18,America/Los_Angeles
5.00E+18,America/Los_Angeles
4.83E+18,America/Los_Angeles
6.74E+18,America/Los_Angeles
7.86E+18,America/Los_Angeles
